"bowler1","batsman1","balls","runsConceded","ER"
"DM Nakrani","IA Karim",14,12,5.14285714285714
"DM Nakrani","II Selemani",7,1,0.857142857142857
"DM Nakrani","J Ghadiyali",1,0,0
"DM Nakrani","JE Dunford",1,0,0
"DM Nakrani","JN Loftie-Eaton",4,3,4.5
"DM Nakrani","JP Kotze",26,46,10.6153846153846
"DM Nakrani","K Irakoze",2,0,0
"DM Nakrani","M Jele",2,0,0
"DM Nakrani","MG Erasmus",27,44,9.77777777777778
"DM Nakrani","Mohammad Maaz Khan",7,2,1.71428571428571
"DM Nakrani","MP O'Dowd",15,19,7.6
"DM Nakrani","MV Matsau",1,0,0
"DM Nakrani","N Krishna",1,0,0
"DM Nakrani","Naeem Gull",9,5,3.33333333333333
"DM Nakrani","NM Odhiambo",3,2,4
"DM Nakrani","NN Odhiambo",2,5,15
"DM Nakrani","Omar Hussain",2,0,0
"DM Nakrani","P Byron",1,0,0
"DM Nakrani","RN Patel",16,13,4.875
"DM Nakrani","Sarfaraj Patel",8,4,3
"DM Nakrani","SJ Baard",22,20,5.45454545454545
"DM Nakrani","SK Awiah",9,2,1.33333333333333
"DM Nakrani","SR Rocket",1,0,0
"DM Nakrani","SS McKechnie",4,1,1.5
"DM Nakrani","TK Joseph",3,1,2
"DM Nakrani","VD Adewoye",1,0,0
"DM Nakrani","VL Mukesh",1,0,0
"DM Nakrani","Yasim Murtaza",3,1,2
"DM Nakrani","YYM Jakda",1,0,0
"DM Nakrani","Zahid Abbas",2,1,3
"DM Nakrani","ZE Green",3,2,4
"DM Nakrani","Zeeshan Ali (2)",4,1,1.5
"DMW Rawlins","Aaron Jones",17,13,4.58823529411765
"DMW Rawlins","C Brown",5,2,2.4
"DMW Rawlins","HR Walsh",9,10,6.66666666666667
"DMW Rawlins","IG Holland",3,2,4
"DMW Rawlins","MP O'Dowd",6,12,12
"DMW Rawlins","TP Allen",1,0,0
"DNA Ankrah","A Otwani",6,9,9
"DNA Ankrah","AJ Ayannaike",6,1,1
"DNA Ankrah","D Muhumuza",5,14,16.8
"DNA Ankrah","DM Gondaria",3,5,10
"DO Leicher","S Sesazi",10,6,3.6
"DP Michael","C Dickson",4,2,3
"DP Michael","MTMMJ Ave",12,19,9.5
"DP Michael","MTMMJ Ave",12,19,9.5
"DP Michael","T Parima",3,1,2
"DP Nannes","Abdul Razzaq",2,1,3
"DP Nannes","Aftab Ahmed",2,0,0
"DP Nannes","CH Gayle",5,6,7.2
"DP Nannes","D Ramdin",3,5,10
"DP Nannes","DPMD Jayawardene",8,13,9.75
"DP Nannes","G Gambhir",4,1,1.5
"DP Nannes","GJ Hopkins",2,2,6
"DP Nannes","Imran Nazir",5,0,0
"DP Nannes","Jahurul Islam",3,5,10
"DP Nannes","JDP Oram",2,0,0
"DP Nannes","Kamran Akmal",39,54,8.30769230769231
"DP Nannes","Khalid Latif",2,1,3
"DP Nannes","LD Chandimal",1,0,0
"DP Nannes","LMP Simmons",6,5,5
"DP Nannes","M Vijay",7,2,1.71428571428571
"DP Nannes","Mahmudullah",3,2,4
"DP Nannes","Misbah-ul-Haq",12,14,7
"DP Nannes","Mohammad Amir",5,7,8.4
"DP Nannes","Mohammad Ashraful",3,0,0
"DP Nannes","NL McCullum",2,1,3
"DP Nannes","RS Morton",8,4,3
"DP Nannes","Shahid Afridi",13,19,8.76923076923077
"DP Nannes","Shahzaib Hasan",1,0,0
"DP Nannes","Shoaib Malik",5,5,6
"DP Nannes","ST Jayasuriya",9,4,2.66666666666667
"DP Nannes","Umar Akmal",17,28,9.88235294117647
"DP Nannes","Umar Gul",10,10,6
"DP Nannes","Yuvraj Singh",2,1,3
"DR Briggs","F du Plessis",2,0,0
"DR Briggs","GJ Bailey",4,2,3
"DR Briggs","KS Williamson",2,1,3
"DR Briggs","MS Wade",2,1,3
"DR Briggs","SE Marsh",8,12,9
"DR Hooper","Ali Saleem",9,8,5.33333333333333
"DR Hooper","Asad Ali Rehemtulla",1,0,0
"DR Hooper","Awais Ahmed",2,6,18
"DR Hooper","Bilal Safdar",10,8,4.8
"DR Hooper","HAM Shah",3,1,2
"DR Hooper","Mazhar Khan",4,0,0
"DR Hooper","NA Maiolo",2,0,0
"DR Hooper","ND Laegsgaard",9,4,2.66666666666667
"DR Hooper","Omar Rassol",4,6,9
"DR Hooper","R Panchal",6,8,8
"DR Hooper","S Arachchige",2,0,0
"DR Hooper","Saim Hussain",6,4,4
"DR Hooper","T Bharaj",9,7,4.66666666666667
"DR Hooper","TC Barker",1,0,0
"DR Hooper","Wahidullah Sahak",3,2,4
"DR Hooper","Walid Ghauri",16,25,9.375
"DR Sams","HC Brook",2,0,0
"DR Sams","KL Rahul",11,8,4.36363636363636
"DR Sams","KS Williamson",12,13,6.5
"DR Sams","MJ Guptill",15,10,4
"DR Sams","TG Southee",3,6,12
"DR Sams","V Kohli",19,36,11.3684210526316
"DR Smith","AN Cook",6,9,9
"DR Smith","BB McCullum",7,1,0.857142857142857
"DR Smith","DA Warner",8,12,9
"DR Smith","L Vincent",3,1,2
"DR Smith","MJ Prior",6,10,10
"DR Smith","OA Shah",10,12,7.2
"DR Smith","SG Borthwick",10,12,7.2
"DR Smith","SPD Smith",4,7,10.5
"DR Tuffey","MJ Clarke",7,9,7.71428571428571
"DR Tuffey","Shafiul Islam",2,0,0
"DR Tuffey","Tamim Iqbal",4,2,3
"DS Airee","A Nao",1,0,0
"DS Airee","A Vala",4,0,0
"DS Airee","Aamir Kaleem",8,6,4.5
"DS Airee","C Campher",4,3,4.5
"DS Airee","CA Soper",3,1,2
"DS Airee","CJA Amini",15,14,5.6
"DS Airee","CO Obuya",1,0,0
"DS Airee","GR Russ",1,0,0
"DS Airee","L Tucker",7,6,5.14285714285714
"DS Airee","LN Oluoch",7,3,2.57142857142857
"DS Airee","M Syahadat Ramli",3,2,4
"DS Airee","Muhammad Amir",6,6,6
"DS Airee","NM Odhiambo",9,5,3.33333333333333
"DS Airee","Saad Bin Zafar",3,0,0
"DS Airee","SC Getkate",1,0,0
"DS Airee","Simi Singh",2,1,3
"DS Airee","Syed Aziz",18,13,4.33333333333333
"DS Airee","TP Ura",6,10,10
"DS Airee","Zeeshan Maqsood",27,13,2.88888888888889
"DS Kulkarni","AG Cremer",1,0,0
"DS Kulkarni","MN Waller",6,1,1
"DS Kulkarni","V Sibanda",6,13,13
"DSK Madushanka","Mohammad Mithun",4,6,9
"DSK Madushanka","Mushfiqur Rahim",10,19,11.4
"DT Christian","Afif Hossain",6,10,10
"DT Christian","DJ Bravo",19,20,6.31578947368421
"DT Christian","DM Bravo",3,1,2
"DT Christian","DR Smith",4,2,3
"DT Christian","J Charles",2,4,12
"DT Christian","JC Buttler",6,4,4
"DT Christian","Mahmudullah",7,6,5.14285714285714
"DT Christian","MN Samuels",10,19,11.4
"DT Christian","Mohammad Naim",3,1,2
"DT Christian","NE Bonner",4,3,4.5
"DT Christian","RA Jadeja",4,5,7.5
"DT Christian","RS Bopara",4,9,13.5
"DT Christian","SK Raina",5,7,8.4
"DT Christian","Soumya Sarkar",8,4,3
"DT Christian","TM Dowlin",3,3,6
"DT Christian","Umar Akmal",1,0,0
"DT Johnston","B Zuiderent",10,4,2.4
"DT Johnston","C Kieswetter",8,5,3.75
"DT Johnston","ES Szwarczynski",14,9,3.85714285714286
"DT Johnston","Gulbadin Naib",8,20,15
"DT Johnston","H Patel",3,0,0
"DT Johnston","Javed Ahmadi",4,5,7.5
"DT Johnston","JH Stander",3,2,4
"DT Johnston","Junaid Siddique",3,5,10
"DT Johnston","Kamran Akmal",10,15,9
"DT Johnston","Karim Sadiq",14,28,12
"DT Johnston","KC Sangakkara",7,2,1.71428571428571
"DT Johnston","Mohammad Ashraful",10,4,2.4
"DT Johnston","Najibullah Zadran",1,0,0
"DT Johnston","NFI McCallum",2,0,0
"DT Johnston","NN Odhiambo",10,4,2.4
"DT Johnston","NR Kumar",8,3,2.25
"DT Johnston","PD Collingwood",3,0,0
"DT Johnston","PD McGlashan",5,5,6
"DT Johnston","PL Mommsen",9,13,8.66666666666667
"DT Johnston","RD Berrington",6,1,1
"DT Johnston","Samiullah Shenwari",3,3,6
"DT Johnston","Shafiqullah",5,2,2.4
"DT Johnston","Shakib Al Hasan",7,7,6
"DT Johnston","SJ Myburgh",9,2,1.33333333333333
"DT Tiripano","A Balbirnie",7,13,11.1428571428571
"DT Tiripano","AC Evans",1,0,0
"DT Tiripano","AR McBrine",3,1,2
"DT Tiripano","D Wiese",6,3,3
"DT Tiripano","HT Tector",3,0,0
"DT Tiripano","Ihsanullah",4,6,9
"DT Tiripano","JJ Atkinson",4,2,3
"DT Tiripano","KL Rahul",17,7,2.47058823529412
"DT Tiripano","KM Jadhav",5,8,9.6
"DT Tiripano","Mandeep Singh",16,11,4.125
"DT Tiripano","Mirwais Ashraf",1,0,0
"DT Tiripano","Mohammad Nabi",19,44,13.8947368421053
"DT Tiripano","MS Dhoni",6,6,6
"DT Tiripano","NJ Maddinson",2,0,0
"DT Tiripano","RD Berrington",9,5,3.33333333333333
"DT Tiripano","RJ Campbell",5,2,2.4
"DT Tiripano","Samiullah Shenwari",6,10,10
"DT Tiripano","Usman Ghani",21,24,6.85714285714286
"DV Varghese","A Ashokan",2,2,6
"DV Varghese","A Mene-Ejegi",3,4,8
"DV Varghese","Asad Mahmood",6,20,20
"DV Varghese","B Arora",22,21,5.72727272727273
"DV Varghese","M Whelan",3,6,12
"DV Varghese","S Nadigotla",4,6,9
"DV Varghese","S Wickramasekara",5,6,7.2
"DV Varghese","WAE Burton",7,20,17.1428571428571
"DW Steyn","Abdur Razzak",2,0,0
"DW Steyn","Abdur Rehman",6,3,3
"DW Steyn","AD Mathews",11,10,5.45454545454545
"DW Steyn","BKG Mendis",7,4,3.42857142857143
"DW Steyn","BN Cooper",3,1,2
"DW Steyn","C Kieswetter",10,7,4.2
"DW Steyn","CH Gayle",15,9,3.6
"DW Steyn","CJ Anderson",3,6,12
"DW Steyn","CJO Smith",1,0,0
"DW Steyn","D Ramdin",8,4,3
"DW Steyn","DA Warner",35,53,9.08571428571429
"DW Steyn","DJ Bravo",14,12,5.14285714285714
"DW Steyn","DJG Sammy",17,12,4.23529411764706
"DW Steyn","DPMD Jayawardene",2,0,0
"DW Steyn","DS Smith",3,4,8
"DW Steyn","EJG Morgan",35,49,8.4
"DW Steyn","Imran Nazir",6,4,4
"DW Steyn","JC Buttler",19,39,12.3157894736842
"DW Steyn","JDP Oram",5,4,4.8
"DW Steyn","JR Hopes",7,9,7.71428571428571
"DW Steyn","Kamran Akmal",12,15,7.5
"DW Steyn","KJ Coetzer",6,9,9
"DW Steyn","KS Williamson",3,0,0
"DW Steyn","L Ronchi",4,6,9
"DW Steyn","LJ Wright",8,8,6
"DW Steyn","LRPL Taylor",10,8,4.8
"DW Steyn","MJ Guptill",15,11,4.4
"DW Steyn","MN Samuels",3,1,2
"DW Steyn","Mohammad Hafeez",13,14,6.46153846153846
"DW Steyn","Mohammad Shahzad",6,2,2
"DW Steyn","MR Swart",6,2,2
"DW Steyn","MS Wade",5,7,8.4
"DW Steyn","N Dickwella",8,14,10.5
"DW Steyn","Naeem Islam",1,0,0
"DW Steyn","NL McCullum",13,13,6
"DW Steyn","NLTC Perera",14,29,12.4285714285714
"DW Steyn","Noor Ali Zadran",4,1,1.5
"DW Steyn","NW Bracken",2,0,0
"DW Steyn","P Utseya",2,1,3
"DW Steyn","PG Fulton",8,5,3.75
"DW Steyn","RM Hira",1,0,0
"DW Steyn","RR Sarwan",3,2,4
"DW Steyn","RR Watson",5,5,6
"DW Steyn","RS Bopara",11,9,4.90909090909091
"DW Steyn","RS Morton",1,0,0
"DW Steyn","Saeed Ajmal",7,5,4.28571428571429
"DW Steyn","Salman Butt",4,2,3
"DW Steyn","SB Styris",5,4,4.8
"DW Steyn","Shahid Afridi",21,25,7.14285714285714
"DW Steyn","Sohaib Maqsood",4,4,6
"DW Steyn","Sohail Tanvir",2,4,12
"DW Steyn","SPD Smith",13,14,6.46153846153846
"DW Steyn","SR Watson",20,12,3.6
"DW Steyn","TM Dilshan",3,4,8
"DW Steyn","Umar Akmal",21,24,6.85714285714286
"DW Steyn","Umar Gul",5,1,1.2
"DW Steyn","WIA Fernando",9,8,5.33333333333333
"DW Steyn","Yasir Arafat",2,2,6
"DW Steyn","YK Pathan",2,1,3
"DW Steyn","Yuvraj Singh",14,18,7.71428571428571
"DW Steyn","Z Khan",3,4,8
"E Chigumbura","AC Gilchrist",3,3,6
"E Chigumbura","AD Mascarenhas",1,0,0
"E Chigumbura","BJ Hodge",2,5,15
"E Chigumbura","C de Grandhomme",4,5,7.5
"E Chigumbura","DL Maddy",6,6,6
"E Chigumbura","JEC Franklin",6,9,9
"E Chigumbura","LJ Wright",1,0,0
"E Chigumbura","ML Hayden",2,4,12
"E Chigumbura","NW Bracken",3,4,8
"E Chigumbura","OA Shah",2,6,18
"E Chigumbura","RJ Nicol",1,0,0
"E Chigumbura","Shoaib Malik",3,1,2
"E Chigumbura","Sohaib Maqsood",5,14,16.8
"E Ernest","A Shreshta",2,0,0
"E Ernest","AN Toube",5,2,2.4
"E Ernest","JB Abega",2,0,0
"E Ernest","JC Darji",4,1,1.5
"E Isaneez","SJ Baard",6,7,7
"E Isaneez","T Perera",12,6,3
"E Isaneez","T Perera",12,6,3
"E Leie","Mushfiqur Rahim",9,11,7.33333333333333
"E Leie","Sabbir Rahman",1,0,0
"E Leie","Soumya Sarkar",3,1,2
"E Leie","TWM Latham",3,2,4
"E Ochieng","P Sarraf",2,6,18
"E Ochieng","RK Paudel",1,0,0
"E Ochieng","Saud Islam",6,2,2
"E Ochieng","VD Adewoye",1,0,0
"E Otieno","AR Patwa",10,10,6
"E Otieno","Aritra Dutta",1,0,0
"E Otieno","Asghar Stanikzai",17,16,5.64705882352941
"E Otieno","Bilal Hassun",1,0,0
"E Otieno","C Waiswa",2,6,18
"E Otieno","CN Onwuzulike",8,6,4.5
"E Otieno","D Muhumuza",12,7,3.5
"E Otieno","F Akankwasa",6,6,6
"E Otieno","F Nsubuga",4,7,10.5
"E Otieno","G Bakiweyem",3,0,0
"E Otieno","G Malla",22,26,7.09090909090909
"E Otieno","H Osinde",2,1,3
"E Otieno","Janak Prakash",2,1,3
"E Otieno","JO Adedeji",6,8,8
"E Otieno","K Waiswa",2,1,3
"E Otieno","Mohammad Shahzad",8,9,6.75
"E Otieno","MS Aulakh",2,0,0
"E Otieno","NR Kumar",6,3,3
"E Otieno","O Bascome",1,0,0
"E Otieno","P Sarraf",6,1,1
"E Otieno","R Gaznavi",3,4,8
"E Otieno","RB Patel",9,3,2
"E Otieno","RG Mukasa",2,1,3
"E Otieno","S Sesazi",29,20,4.13793103448276
"E Otieno","Samiullah Shenwari",5,3,3.6
"E Otieno","Saud Islam",19,18,5.68421052631579
"E Otieno","SO Olayinka",5,1,1.2
"E Otieno","Z Arinaitwe",6,5,5
"E Packard","G Chaturvedi",1,0,0
"E Packard","Imran Khan (4)",1,0,0
"E Packard","Mian Mehmood",12,13,6.5
"E Packard","Najjam Shahzad",2,1,3
"E Packard","PD Hennessy",1,0,0
"E Samson","Abhijeet Ahuja",3,2,4
"E Samson","Ali Farasat",1,0,0
"E Samson","Awais Ahmed",2,1,3
"E Schiferli","JM Davison",3,0,0
"E Schiferli","OA Shah",1,0,0
"E Sebareme","MK Anafie",1,0,0
"E Sebareme","Mohammad Maaz Khan",1,0,0
"E Sebareme","Omar Hussain",2,0,0
"E Sebareme","YYM Jakda",2,6,18
"EB Ringera","A Vala",1,0,0
"EB Ringera","AJ Ayannaike",20,18,5.4
"EB Ringera","CJA Amini",1,0,0
"EB Ringera","D Muhumuza",11,10,5.45454545454545
"EB Ringera","DM Nakrani",9,11,7.33333333333333
"EB Ringera","II Selemani",5,6,7.2
"EB Ringera","IO Okpe",3,4,8
"EB Ringera","K Doriga",4,3,4.5
"EB Ringera","Mohameed Taiwo",4,7,10.5
"EB Ringera","Mohammad Aadil Alam",2,0,0
"EB Ringera","R Abdulkareem",4,5,7.5
"EB Ringera","RB Patel",12,10,5
"EB Ringera","S Mba",3,2,4
"EB Ringera","TP Ura",2,1,3
"Ebadat Hossain","Basil Hameed",8,4,3
"Ebadat Hossain","GD Phillips",6,10,10
"Ebadat Hossain","KIC Asalanka",3,1,2
"Ebadat Hossain","M Theekshana",1,0,0
"Ebadat Hossain","MD Gunathilaka",3,4,8
"Ebadat Hossain","MJ Guptill",6,8,8
"Ebadat Hossain","Mohammad Rizwan",3,1,2
"Ebadat Hossain","P Nissanka",2,0,0
"ED Silva","DK Mathias",15,31,12.4
"ED Silva","Haider Butt",4,3,4.5
"ED Silva","Ibrahim Nashath",2,0,0
"ED Silva","Imran Ali Butt",15,8,3.2
"ED Silva","Imran Anwar",7,7,6
"ED Silva","Muhammad Murad",6,8,8
"ED Silva","Umar Adam",3,6,12
"EH Hutchinson","A Ferguson",1,0,0
"EH Hutchinson","LA Musiani",2,0,0
"Ehsan Khan","A Balbirnie",18,23,7.66666666666667
"Ehsan Khan","Ahmed Faiz Mohammad Noor",22,43,11.7272727272727
"Ehsan Khan","Anwar Arudin",3,1,2
"Ehsan Khan","Aqib Ilyas",5,4,4.8
"Ehsan Khan","Avi Dixit",9,7,4.66666666666667
"Ehsan Khan","B Ward",1,0,0
"Ehsan Khan","Babar Azam",3,5,10
"Ehsan Khan","BDH Stevens",13,13,6
"Ehsan Khan","BN Cooper",4,1,1.5
"Ehsan Khan","Chirag Suri",14,12,5.14285714285714
"Ehsan Khan","CP Rizwan",8,9,6.75
"Ehsan Khan","DM Nakrani",4,5,7.5
"Ehsan Khan","DS Airee",5,2,2.4
"Ehsan Khan","F Akankwasa",4,0,0
"Ehsan Khan","Fakhar Zaman",6,4,4
"Ehsan Khan","GJ Delany",5,5,6
"Ehsan Khan","HGV Vare",1,0,0
"Ehsan Khan","Ismail Sardar",4,2,3
"Ehsan Khan","Janak Prakash",10,19,11.4
"Ehsan Khan","JO Adedeji",5,3,3.6
"Ehsan Khan","Kashif Daud",2,1,3
"Ehsan Khan","KJ O'Brien",21,28,8
"Ehsan Khan","MNM Aslam",3,1,2
"Ehsan Khan","Mohamed Shafeeq",2,1,3
"Ehsan Khan","MP O'Dowd",1,0,0
"Ehsan Khan","N Vanua",3,0,0
"Ehsan Khan","NMS Param",5,6,7.2
"Ehsan Khan","P Khadka",4,2,3
"Ehsan Khan","P Suanchuai",1,0,0
"Ehsan Khan","PA van Meekeren",6,8,8
"Ehsan Khan","PR Stirling",12,14,7
"Ehsan Khan","R Rohan",3,1,2
"Ehsan Khan","R Rohan",3,1,2
"Ehsan Khan","RE van der Merwe",9,6,4
"Ehsan Khan","S Bau",3,4,8
"Ehsan Khan","S Chandramohan",17,16,5.64705882352941
"Ehsan Khan","Sidhant Singh",2,4,12
"Ehsan Khan","Sompal Kami",1,0,0
"Ehsan Khan","Suraj Kumar",4,1,1.5
"Ehsan Khan","TLW Cooper",6,3,3
"Ehsan Khan","Zawar Farid",3,1,2
"Ehsan Nawaz","BN Cooper",5,14,16.8
"Ehsan Nawaz","W Barresi",3,2,4
"EHSN Silva","BRM Taylor",4,10,15
"EHSN Silva","W Barresi",5,10,12
"EJB Miles","Anique Uddin",2,1,3
"EJB Miles","Bilal Hassun",3,4,8
"EJB Miles","D Ajekun",1,0,0
"EJB Miles","DA Blignaut",7,11,9.42857142857143
"EJB Miles","Delawar Khan",1,0,0
"EJB Miles","F Nsubuga",3,0,0
"EJB Miles","H Singh",4,5,7.5
"EJB Miles","J Miyaji",5,2,2.4
"EJB Miles","Jatinder Singh",4,4,6
"EJB Miles","JO Adedeji",4,0,0
"EJB Miles","LB Ferbrache",6,2,2
"EJB Miles","NMS Param",1,0,0
"EJB Miles","Rehman Abdul",1,0,0
"EJB Miles","Riazat Ali Shah",2,0,0
"EJB Miles","RW Chakabva",3,1,2
"EJB Miles","Suraj Kumar",6,2,2
"EJB Miles","W Madhevere",3,0,0
"EJB Miles","WP Masakadza",2,1,3
"EJB Miles","Zeeshan Maqsood",8,10,7.5
"EJB Miles","Zishan Shah",1,0,0
"Elan Talker","D Doyle-Calle",2,4,12
"Elan Talker","Zeeshan Kukikhel",2,4,12
"Elias Sunny","AR Cusack",6,1,1
"Elias Sunny","DT Johnston",3,4,8
"Elias Sunny","EC Joyce",2,0,0
"Elias Sunny","JF Mooney",2,1,3
"Elias Sunny","MR Swart",14,14,6
"Elias Sunny","NJ O'Brien",1,0,0
"Elias Sunny","TN de Grooth",10,4,2.4
"EMDY Munaweera","Fakhar Zaman",17,14,4.94117647058824
"EP Thompson","CH Gayle",2,0,0
"F Akankwasa","AA Jasani",10,10,6
"F Akankwasa","AJ Ayannaike",11,4,2.18181818181818
"F Akankwasa","AM Kimote",1,0,0
"F Akankwasa","D Ajekun",1,0,0
"F Akankwasa","D Kansonkho",5,5,6
"F Akankwasa","Gurdeep Singh",18,14,4.66666666666667
"F Akankwasa","HA Chohan",2,4,12
"F Akankwasa","JC Darji",2,0,0
"F Akankwasa","JO Adedeji",29,33,6.82758620689655
"F Akankwasa","JP Kotze",1,0,0
"F Akankwasa","K Nassoro",13,14,6.46153846153846
"F Akankwasa","Mazharul Islam",8,4,3
"F Akankwasa","Mustapha Yusuf",2,0,0
"F Akankwasa","NN Odhiambo",7,1,0.857142857142857
"F Akankwasa","S Samal",3,4,8
"F Akankwasa","Sami Sohail",3,0,0
"F Akankwasa","ZR Jaboneke",8,2,1.5
"F Banunaek","Aamir Lal",2,0,0
"F Banunaek","Jun Hyunwoo",13,3,1.38461538461538
"F Banunaek","Kim Daeyeon",4,5,7.5
"F Banunaek","S Kimura",10,7,4.2
"F Banunaek","S Ravichandran",8,9,6.75
"F Behardien","GSNFG Jayasuriya",2,0,0
"F Behardien","MJ Guptill",2,1,3
"F Behardien","TM Dilshan",5,3,3.6
"F Choudary","A Randhawa",4,4,6
"F Damiao Couana","BN Toube",1,0,0
"F Damiao Couana","DK Anefie",2,0,0
"F Damiao Couana","FJ Mpegna",4,5,7.5
"F Damiao Couana","I Tchakou",2,0,0
"F Damiao Couana","JB Abega",3,1,2
"F Damiao Couana","P Abanda",11,5,2.72727272727273
"F Damiao Couana","S Conteh",11,10,5.45454545454545
"F Damiao Couana","S Sesazi",5,8,9.6
"F Damiao Couana","T Tshose",5,24,28.8
"F Damiao Couana","Zahid Khan",3,2,4
"F Hand","BA Stokes",2,1,3
"F Hand","Hazratullah",6,5,5
"F Hand","Mohammad Nabi",3,4,8
"F Nsubuga","A Shreshta",10,6,3.6
"F Nsubuga","AA Obanda",18,10,3.33333333333333
"F Nsubuga","AA Onikoyi",23,26,6.78260869565217
"F Nsubuga","Aizaz Khan",10,7,4.2
"F Nsubuga","AJ Ayannaike",3,5,10
"F Nsubuga","Amoluk Singh",2,1,3
"F Nsubuga","AR Patwa",27,40,8.88888888888889
"F Nsubuga","C Rububagumya",3,0,0
"F Nsubuga","C Tlali",2,0,0
"F Nsubuga","CJA Amini",5,0,0
"F Nsubuga","E Niyomugabo",3,0,0
"F Nsubuga","EJB Miles",1,0,0
"F Nsubuga","Gurdeep Singh",7,1,0.857142857142857
"F Nsubuga","IA Karim",14,10,4.28571428571429
"F Nsubuga","J Sumerauer",1,0,0
"F Nsubuga","JK Vifah",9,9,6
"F Nsubuga","JN Loftie-Eaton",9,7,4.66666666666667
"F Nsubuga","JWN Moses",6,3,3
"F Nsubuga","K Mothlhanka",4,4,6
"F Nsubuga","K Motlanka",6,1,1
"F Nsubuga","L Siaka",4,5,7.5
"F Nsubuga","Muhammad Amin",3,2,4
"F Nsubuga","Naeem Gull",15,5,2
"F Nsubuga","Nizakat Khan",7,4,3.42857142857143
"F Nsubuga","O Tuyisenge",3,1,2
"F Nsubuga","SJ Myburgh",5,0,0
"F Nsubuga","T Rajiv",6,5,5
"F Nsubuga","Umair Qasim",2,0,0
"F Nsubuga","V Balakrishnan",6,6,6
"FA Allen","AD Hales",3,6,12
"FA Allen","AJ Finch",19,20,6.31578947368421
"FA Allen","Ariful Haque",5,3,3.6
"FA Allen","CJ Jordan",5,1,1.2
"FA Allen","GSNFG Jayasuriya",3,4,8
"FA Allen","JL Denly",4,5,7.5
"FA Allen","JM Vince",6,4,4
"FA Allen","KL Rahul",3,2,4
"FA Allen","MC Henriques",26,23,5.30769230769231
"FA Allen","MD Gunathilaka",4,1,1.5
"FA Allen","MDKJ Perera",5,3,3.6
"FA Allen","MJ Guptill",2,4,12
"FA Allen","MR Marsh",38,54,8.52631578947368
"FA Allen","P Nissanka",7,1,0.857142857142857
"FA Allen","RR Hendricks",17,25,8.82352941176471
"FA Allen","S Dhawan",25,22,5.28
"FA Allen","Shakib Al Hasan",13,17,7.84615384615385
"FA Allen","Soumya Sarkar",9,12,8
"FA Allen","T Banton",4,9,13.5
"FA Allen","T Bavuma",16,17,6.375
"FA Allen","Tamim Iqbal",2,1,3
"FA Allen","V Kohli",12,14,7
"FA Cossa","Amoluk Singh",11,11,6
"FA Cossa","JWN Moses",2,2,6
"FA Cossa","K Motlanka",10,13,7.8
"FA Cossa","R Bakum",5,11,13.2
"FA Cossa","R Nehonde",3,7,14
"FA Cossa","Riazat Ali Shah",1,0,0
"FA Cossa","V Mbazo",14,18,7.71428571428571
"FA Cossa","Z Abbasi",1,0,0
"Faheem Ashraf","AC Evans",2,0,0
"Faheem Ashraf","AJ Finch",20,23,6.9
"Faheem Ashraf","AT Carey",7,4,3.42857142857143
"Faheem Ashraf","BR McDermott",6,0,0
"Faheem Ashraf","BRM Taylor",13,10,4.61538461538461
"Faheem Ashraf","C de Grandhomme",5,1,1.2
"Faheem Ashraf","C Munro",18,24,8
"Faheem Ashraf","C Zhuwao",4,2,3
"Faheem Ashraf","CA Lynn",17,19,6.70588235294118
"Faheem Ashraf","CS MacLeod",9,3,2
"Faheem Ashraf","DA Miller",15,33,13.2
"Faheem Ashraf","EMDY Munaweera",2,0,0
"Faheem Ashraf","GD Phillips",28,18,3.85714285714286
"Faheem Ashraf","GF Linde",7,7,6
"Faheem Ashraf","GJ Maxwell",8,7,5.25
"Faheem Ashraf","H Klaasen",18,20,6.66666666666667
"Faheem Ashraf","HE van der Dussen",14,11,4.71428571428571
"Faheem Ashraf","I Udana",4,6,9
"Faheem Ashraf","IS Sodhi",2,0,0
"Faheem Ashraf","JDS Neesham",2,0,0
"Faheem Ashraf","JN Malan",14,23,9.85714285714286
"Faheem Ashraf","KS Williamson",16,13,4.875
"Faheem Ashraf","L Sipamla",1,0,0
"Faheem Ashraf","MD Shanaka",12,17,8.5
"Faheem Ashraf","MJ Guptill",11,21,11.4545454545455
"Faheem Ashraf","ML Udawatte",8,3,2.25
"Faheem Ashraf","R Powell",4,4,6
"Faheem Ashraf","RD Berrington",2,0,0
"Faheem Ashraf","S Samarawickrama",8,7,5.25
"Faheem Ashraf","SC Williams",7,3,2.57142857142857
"Faheem Ashraf","SHA Rance",1,0,0
"Faheem Ashraf","TL Seifert",23,22,5.73913043478261
"Faheem Ashraf","TM Head",4,8,12
"Faheem Nazir","G Mckeon",8,14,10.5
"Faheem Nazir","Habib Khan",3,0,0
"Faheem Nazir","Maidul Islam",2,0,0
"Faheem Nazir","Rahmatullah Mangal",2,2,6
"Faheem Nazir","Sazib Bhuiyan",1,0,0
"Faheem Nazir","SKS Gill",1,0,0
"Faisal Khan","A Sharafu",2,1,3
"Faisal Khan","Ibrahim Rizan",2,0,0
"Fakhrul Mohon","BA Pai",7,9,7.71428571428571
"Fakhrul Mohon","Murid Ekrami",3,0,0
"Fakhrul Mohon","R Panchal",2,0,0
"Fareed Ahmad","AD Hales",2,1,3
"Fareed Ahmad","Amjad Gul",7,3,2.57142857142857
