"batsman1","bowler1","ballsFaced","fours","sixes"
"DA Warner","UWMBCA Welegedara",6,1,0
"DA Warner","Wahab Riaz",10,2,1
"DA Warner","WB Rankin",6,1,0
"DA Warner","WD Parnell",12,0,0
"DA Warner","Y Cariah",4,1,1
"DA Warner","YA Abdulla",11,0,1
"DA Warner","Yasir Arafat",5,0,1
"DA Warner","YK Pathan",12,0,1
"DA Warner","Yuvraj Singh",14,1,3
"DA Warner","Z Khan",19,4,1
"DA Warner","Zulfiqar Babar",2,1,0
"DAJ Bracewell","CBRLS Kumara",11,0,1
"DAJ Bracewell","CH Morris",4,0,0
"DAJ Bracewell","DJ Bravo",4,0,1
"DAJ Bracewell","DW Steyn",4,0,0
"DAJ Bracewell","FH Edwards",3,0,0
"DAJ Bracewell","K Rabada",2,0,1
"DAJ Bracewell","M Morkel",2,1,0
"DAJ Bracewell","MN Samuels",6,0,2
"DAJ Bracewell","Mohammad Saifuddin",2,0,0
"DAJ Bracewell","Mustafizur Rahman",2,0,0
"DAJ Bracewell","NLTC Perera",7,1,3
"DAJ Bracewell","PADLR Sandakan",12,0,1
"DAJ Bracewell","R McLaren",1,0,0
"DAJ Bracewell","RJ Peterson",9,0,0
"DAJ Bracewell","RK Kleinveldt",13,4,0
"DAJ Bracewell","Shakib Al Hasan",3,0,0
"DAJ Bracewell","SP Narine",4,0,0
"DAJ Bracewell","TT Bresnan",1,0,0
"Danish Aziz","B Muzarabani",3,1,0
"Danish Aziz","LM Jongwe",11,0,0
"Danish Aziz","R Ngarava",2,0,0
"Danish Aziz","RP Burl",8,0,1
"Danish Aziz","SC Williams",4,0,0
"Danish Aziz","W Madhevere",11,0,0
"DAP Darrell","AF Ifill",3,0,0
"DAP Darrell","Amjad Mahboob",7,1,1
"DAP Darrell","B Shikongo",1,0,0
"DAP Darrell","C Viljoen",5,0,0
"DAP Darrell","CJ Gannon",1,0,0
"DAP Darrell","CO Obuya",1,0,0
"DAP Darrell","HR Walsh",14,0,3
"DAP Darrell","N Dutta",5,0,0
"DAP Darrell","PA van Meekeren",2,0,0
"DAP Darrell","RE van der Merwe",6,0,0
"DAP Darrell","RR Patel",4,0,0
"DAP Darrell","S Snater",3,0,0
"DAP Darrell","S Vijayakumar",3,0,0
"DAP Darrell","Saad Bin Zafar",3,0,1
"DAP Darrell","SN Netravalkar",4,0,0
"DAP Darrell","T van der Gugten",1,0,0
"DAP Darrell","TH David",2,0,0
"DAP Darrell","TK Patel",8,0,0
"DAP Darrell","Z McLaughlin",1,0,0
"Darwish Rasooli","A Zampa",2,0,0
"Darwish Rasooli","B Muzarabani",1,0,0
"Darwish Rasooli","DT Tiripano",6,2,0
"Darwish Rasooli","JR Hazlewood",3,0,0
"Darwish Rasooli","KW Richardson",4,0,0
"Darwish Rasooli","Mahedi Hasan",2,0,0
"Darwish Rasooli","Mahmudullah",2,0,0
"Darwish Rasooli","Nasum Ahmed",8,0,1
"Darwish Rasooli","PJ Cummins",4,1,0
"Darwish Rasooli","RP Burl",9,0,0
"Darwish Rasooli","Shoriful Islam",2,0,0
"Darwish Rasooli","Sikandar Raza",4,0,0
"Darwish Rasooli","TL Chatara",8,0,0
"DAS Gunaratne","A Zampa",8,0,0
"DAS Gunaratne","AJ Tye",15,5,1
"DAS Gunaratne","AL Phehlukwayo",4,0,0
"DAS Gunaratne","B Stanlake",6,0,0
"DAS Gunaratne","D Paterson",5,2,0
"DAS Gunaratne","HH Pandya",9,0,0
"DAS Gunaratne","Imran Tahir",3,0,0
"DAS Gunaratne","JA Richardson",11,2,1
"DAS Gunaratne","JD Unadkat",3,0,0
"DAS Gunaratne","JJ Bumrah",5,0,0
"DAS Gunaratne","JP Faulkner",17,2,0
"DAS Gunaratne","Kuldeep Yadav",16,1,0
"DAS Gunaratne","L Ngidi",2,0,0
"DAS Gunaratne","Mahmudullah",2,0,0
"DAS Gunaratne","Mashrafe Mortaza",1,0,0
"DAS Gunaratne","MC Henriques",14,1,3
"DAS Gunaratne","Mohammad Saifuddin",4,0,0
"DAS Gunaratne","Mohammed Siraj",7,1,0
"DAS Gunaratne","Mosaddek Hossain",2,0,0
"DAS Gunaratne","PJ Cummins",14,3,0
"DAS Gunaratne","R Ashwin",7,0,0
"DAS Gunaratne","Shakib Al Hasan",6,1,0
"DAS Gunaratne","Taskin Ahmed",3,0,0
"DAS Gunaratne","TM Head",2,0,0
"DAS Gunaratne","Washington Sundar",8,1,0
"DAS Gunaratne","WD Parnell",3,0,1
"DAS Gunaratne","YS Chahal",3,0,0
"Dawlat Zadran","Aizaz Khan",4,0,1
"Dawlat Zadran","AV Lalcheta",2,0,2
"Dawlat Zadran","CR Brathwaite",1,0,0
"Dawlat Zadran","IK Pathan",3,2,0
"Dawlat Zadran","JE Taylor",2,0,0
"Dawlat Zadran","KMDN Kulasekara",3,0,0
"Dawlat Zadran","Mohammad Naveed",3,2,0
"Dawlat Zadran","Sabbir Rahman",4,0,0
"Dawlat Zadran","SP Narine",2,0,1
"Dawlat Zadran","Tanveer Ahmed",2,0,1
"Dawlat Zadran","TJ Murtagh",4,0,1
"Dawood Ahmadzai","A Martel",6,0,0
"Dawood Ahmadzai","ACF Stokes",8,0,0
"Dawood Ahmadzai","Azmat Ali",3,0,0
"Dawood Ahmadzai","Sahir Naqash",2,0,0
"DB Loic","D Maisuria",5,0,0
"DB Loic","F Damiao Couana",2,1,0
"DB Loic","G Sesay",3,1,0
"DB Loic","R Nehonde",4,0,0
"DBL Powell","Shakib Al Hasan",1,0,0
"DC Drakes","AR Patel",6,1,0
"DC Drakes","Avesh Khan",2,0,0
"DC Drakes","Mohammad Nawaz (3)",3,1,0
"DC Drakes","Ravi Bishnoi",1,0,0
"DC Drakes","SN Thakur",3,1,0
"DC Smith","A Bohara",4,0,0
"DC Smith","A Vala",2,1,0
"DC Smith","Aarif Sheikh",2,0,0
"DC Smith","Bilal Khan",7,0,0
"DC Smith","CC Blake",9,2,0
"DC Smith","CJA Amini",5,0,0
"DC Smith","D Heyliger",5,0,0
"DC Smith","D Klein",6,1,1
"DC Smith","DA Blignaut",4,0,0
"DC Smith","Fayaz Khan",3,0,0
"DC Smith","Ghulam Ahmadi",7,3,0
"DC Smith","Gulsan Jha",8,2,0
"DC Smith","J Kila",5,0,0
"DC Smith","J Matharu",7,0,0
"DC Smith","JK Mukhiya",6,0,0
"DC Smith","Junaid Siddiqui",8,1,0
"DC Smith","JW Chilia",13,1,0
"DC Smith","Kaleem Sana",5,1,0
"DC Smith","Kaleemullah",7,0,0
"DC Smith","Kushal Malla",3,0,0
"DC Smith","Muslim Yar",3,0,0
"DC Smith","N Nipiko",6,0,0
"DC Smith","S Bau",2,0,0
"DC Smith","S Lamichhane",4,0,0
"DC Smith","Saad Bin Zafar",11,1,0
"DC Smith","SH Obed",2,0,0
"DC Smith","W Nalisa",11,1,0
"DC Stovell","A Morris",3,0,0
"DC Stovell","AF Ifill",3,0,0
"DC Stovell","E Otieno",3,0,0
"DC Stovell","FJ Klaassen",2,0,0
"DC Stovell","J Kila",1,0,0
"DC Stovell","KR Ebanks",2,0,0
"DC Stovell","MRJ Watt",6,1,0
"DC Stovell","PA van Meekeren",4,1,0
"DC Stovell","RE van der Merwe",3,0,0
"DC Stovell","SM Sharif",4,1,0
"DC Stovell","T Taylor",5,2,0
"DC Stovell","Z McLaughlin",3,0,0
"DC Thomas","Arshdeep Singh",11,2,0
"DC Thomas","Avesh Khan",5,1,1
"DC Thomas","B Kumar",1,0,0
"DC Thomas","Haris Rauf",2,0,0
"DC Thomas","HH Pandya",4,0,1
"DC Thomas","IS Sodhi",3,1,0
"DC Thomas","MJ Santner",8,0,0
"DC Thomas","R Ashwin",2,0,0
"DC Thomas","RA Jadeja",5,0,0
"DC Thomas","TG Southee",2,0,0
"DDP D'Silva","AC Evans",3,0,0
"DDP D'Silva","BDH Stevens",1,0,0
"DDP D'Silva","CW Perchard",5,0,0
"DDP D'Silva","D Heyliger",5,1,0
"DDP D'Silva","DC Delany",8,1,0
"DDP D'Silva","DG Blampied",6,1,0
"DDP D'Silva","GDR Eranga",3,0,0
"DDP D'Silva","GJ Delany",2,0,0
"DDP D'Silva","JH Davey",8,1,0
"DDP D'Silva","Junaid Siddiqui",7,0,0
"DDP D'Silva","MR Adair",11,0,0
"DDP D'Silva","N Dutta",5,0,0
"DDP D'Silva","PRP Boissevain",3,0,0
"DDP D'Silva","Saad Bin Zafar",7,0,0
"DDP D'Silva","SC Getkate",6,0,0
"DDP D'Silva","SM Sharif",8,1,0
"DDP D'Silva","TS Braat",2,0,0
"DDP D'Silva","VJ Kingma",4,1,0
"DDP D'Silva","WB Rankin",16,0,0
"DE Bernard","Mehrab Hossain jnr",1,0,0
"DE Bollinger","A Mishra",1,0,0
"DE Budge","BJ McCarthy",7,1,0
"DE Budge","Faheem Ashraf",9,0,1
"DE Budge","FJ Klaassen",3,0,0
"DE Budge","Mohammad Nawaz (3)",7,0,0
"DE Budge","PKD Chase",4,0,1
"DE Budge","PR Stirling",3,0,0
"DE Budge","Shadab Khan",11,0,1
"DE Budge","Sikander Zulfiqar",3,1,0
"DE Budge","Simi Singh",7,0,0
"DE Budge","SR Thompson",3,0,0
"DE Budge","T van der Gugten",2,0,0
"DE Budge","Usman Shinwari",3,0,0
"DE Budge","W Barresi",1,0,0
"DE Martel","Vinay Ravi",3,0,0
"DE Martel","Wahidullah Sahak",3,0,0
"DE Martel","Yasir Ali",2,0,0
"DE Roache","P Cabebula",1,0,0
"Delawar Khan","Ahmed Wardak",2,0,0
"Delawar Khan","B Ward",7,1,1
"Delawar Khan","CW Perchard",8,0,1
"Delawar Khan","D Birrell",7,2,1
"Delawar Khan","D Klein",2,0,0
"Delawar Khan","DA Blignaut",4,1,0
"Delawar Khan","DG Blampied",6,2,1
"Delawar Khan","DR Hooper",6,0,1
"Delawar Khan","G Stewart",7,0,0
"Delawar Khan","GK Berg",1,0,0
"Delawar Khan","H Carlyon",12,0,0
"Delawar Khan","Izatullah Dawlatzai",3,0,0
"Delawar Khan","J Sumerauer",10,1,0
"Delawar Khan","Jaspreet Singh",6,0,2
"Delawar Khan","JW Dernbach",3,0,0
"Delawar Khan","Muslim Yar",2,0,0
"Delawar Khan","P Bhart",2,0,1
"Delawar Khan","Raza Iqbal",4,0,1
"Delawar Khan","RJG Palmer",10,0,0
"Delawar Khan","S Waqas Ahmed",2,0,0
"Delawar Khan","Sahir Naqash",3,0,1
"Delawar Khan","W Peatfield",3,0,1
"Devender Singh","Bilal Hassun",1,0,0
"Devender Singh","C Rububagumya",16,1,2
"Devender Singh","E Sebareme",4,0,0
"Devender Singh","F Damiao Couana",5,1,0
"Devender Singh","I Master",2,0,0
"Devender Singh","J Ghadiyali",4,0,0
"Devender Singh","JJ Huo",9,1,0
"Devender Singh","K Irakoze",2,0,0
"Devender Singh","K Waiswa",3,0,0
"Devender Singh","L Maphane",2,0,0
"Devender Singh","L Monanthane",4,1,0
"Devender Singh","M Akayezu",2,0,0
"Devender Singh","M Jele",2,0,0
"Devender Singh","M Magagula",6,2,0
"Devender Singh","M Mwamadi",5,0,0
"Devender Singh","MA Baig",5,1,0
"Devender Singh","Omar Hussain",2,0,0
"Devender Singh","P Vekaria",7,0,0
"Devender Singh","Sarfaraj Patel",7,0,2
"Devender Singh","SDJJ Dima",3,1,0
"Devender Singh","Umair Qasim",6,1,0
"Devender Singh","V Mitari",4,0,0
"Devender Singh","YYM Jakda",4,1,0
"Devender Singh","Z Bimenyimana",27,2,3
"DF Jacobs","A Krishna",8,1,0
"DF Jacobs","Aizaz Khan",13,1,0
"DF Jacobs","Amjad Mahboob",8,0,1
"DF Jacobs","CA Liyanage",2,0,0
"DF Jacobs","Fitri Sham",6,0,0
"DF Jacobs","Haroon Arshad",8,1,0
"DF Jacobs","Ibrahim Hassan",9,0,0
"DF Jacobs","K Subramanian",4,0,1
"DF Jacobs","KD Shah",9,0,0
"DF Jacobs","M Syahadat Ramli",10,0,0
"DF Jacobs","MNR Cooray",7,0,0
"DF Jacobs","Mohamed Mahfooz",4,0,0
"DF Jacobs","Nazril Rahman",7,4,0
"DF Jacobs","NCK Liyanage",7,0,0
"DF Jacobs","Pavandeep Singh",3,0,0
"DF Jacobs","S Saeed",14,3,0
"DF Jacobs","Syazrul Idrus",5,0,0
"DF Jacobs","Syed Aziz",16,0,0
"DF Jacobs","U Aryaman Sunil",1,0,0
"DF Jacobs","V Baskaran",3,2,0
"DF Watts","AR Cusack",4,1,0
"DF Watts","AS Hansra",8,0,0
"DF Watts","DT Johnston",4,0,0
"DF Watts","GH Dockrell",5,0,1
"DF Watts","GH O'Brien",6,0,0
"DF Watts","HS Baidwan",5,0,0
"DF Watts","KJ O'Brien",5,0,0
"DF Watts","MC Sorensen",2,0,0
"DF Watts","Mohammad Asif",14,4,0
"DF Watts","Mohammad Hafeez",7,3,0
"DF Watts","PR Stirling",5,0,0
"DF Watts","Rizwan Cheema",3,1,0
"DF Watts","Shahid Afridi",3,0,0
"DF Watts","SKW Kelly",5,1,0
"DF Watts","Umar Gul",12,2,0
"DF Watts","WB Rankin",4,0,0
"DG Blampied","A Khan",1,0,0
"DG Blampied","Aamir Kaleem",3,0,0
"DG Blampied","Abdul-Shakoor Rahimzei",1,0,0
"DG Blampied","ACF Stokes",3,0,0
"DG Blampied","Ahmed Raza",2,0,0
"DG Blampied","Aizaz Khan",2,0,0
"DG Blampied","Anique Uddin",1,0,0
"DG Blampied","Baljit Singh",6,0,0
"DG Blampied","Bashir Shah",3,1,0
"DG Blampied","Bilal Khan",2,0,0
"DG Blampied","CA Young",3,0,0
"DG Blampied","Charanjeet Singh",3,0,0
"DG Blampied","D Heyliger",2,0,0
"DG Blampied","D Klein",4,0,0
"DG Blampied","DA Blignaut",5,0,0
"DG Blampied","DC Delany",2,0,0
"DG Blampied","Delawar Khan",5,0,0
"DG Blampied","DM Nakrani",6,0,0
"DG Blampied","DR Hooper",3,2,0
"DG Blampied","GH Dockrell",4,0,0
"DG Blampied","GJ Delany",6,0,0
"DG Blampied","H Ssenyondo",4,0,0
"DG Blampied","HAM Shah",3,1,0
"DG Blampied","Hayatullah Niazi",4,1,0
"DG Blampied","J Jojo",4,0,0
"DG Blampied","JOA Gordon",1,0,0
"DG Blampied","Junaid Sheikh",5,0,0
"DG Blampied","K Christie",3,0,0
"DG Blampied","Kaleemullah",3,0,0
"DG Blampied","Khawar Ali",8,0,0
"DG Blampied","LC Le Tissier",1,0,0
"DG Blampied","LT Bichard",4,0,0
"DG Blampied","Lucky Ali",2,0,0
"DG Blampied","MR Adair",4,0,0
"DG Blampied","Muslim Yar",3,0,0
"DG Blampied","MWR Stokes",4,0,0
"DG Blampied","N Dutta",5,0,0
"DG Blampied","NA Maiolo",5,0,0
"DG Blampied","NS Dhaliwal",5,0,0
"DG Blampied","OD Hald",2,0,0
"DG Blampied","Rakibul Hasan",2,0,0
"DG Blampied","Rohan Mustafa",6,0,0
"DG Blampied","S Waqas Ahmed",3,1,0
"DG Blampied","SA Ahmad",7,0,0
"DG Blampied","Saad Bin Zafar",6,0,0
"DG Blampied","Sahir Naqash",3,0,0
"DG Blampied","Surya Anand",4,0,0
"DG Blampied","Tafseer Ali",3,1,0
"DG Blampied","W Peatfield",3,0,0
"DG Blampied","WB Rankin",6,0,0
"DG Brownlie","SP Narine",3,0,0
"DG Brownlie","Umar Gul",4,1,0
"Dhiman Ghosh","Shahid Afridi",2,0,0
"DI Allan","AS Dean",6,1,0
"DI Allan","DT Johnston",6,0,0
"DI Allan","H Osinde",5,0,0
"DI Allan","HS Baidwan",2,0,0
"DI Allan","Junaid Siddiqui",9,0,0
"DI Allan","MC Sorensen",7,0,0
"DI Allan","PR Stirling",5,0,0
"DI Allan","Raza-ur-Rehman",10,1,0
"DI Allan","Samiullah Shenwari",4,0,0
"DI Allan","WB Rankin",14,1,0
"Dipanjan Dey","A Pusthay",3,0,0
"Dipanjan Dey","Adnan Syed",2,0,0
"Dipanjan Dey","Amjad Sher",5,0,0
"Dipanjan Dey","H Dandapani",6,0,1
"Dipanjan Dey","HAM Shah",6,0,0
"Dipanjan Dey","Lucky Ali",2,0,0
"Dipanjan Dey","MB Tambe",25,3,0
"Dipanjan Dey","Naveed Shahid",6,1,1
"Dipanjan Dey","Omar Hayat",8,1,0
"Dipanjan Dey","PF Gallagher",16,2,0
"Dipanjan Dey","Raaz Mohammad",6,1,0
"Divyendra Singh","Aqib Iqbal",2,0,0
"Divyendra Singh","Ijaz Hussain",5,0,0
"Divyendra Singh","J Shaju",3,0,0
"Divyendra Singh","P Mishra",3,1,0
"Divyendra Singh","R Kumar",3,0,0
"Divyendra Singh","Sahel Zadran",11,2,0
"Divyendra Singh","V Saini",1,0,0
"Divyendra Singh","Washeem Abbas",4,0,0
"DJ Bravo","A Dananjaya",7,0,1
"DJ Bravo","A Khan",10,1,0
"DJ Bravo","A Nortje",5,1,0
"DJ Bravo","A Zampa",14,0,1
"DJ Bravo","AC Agar",11,0,1
"DJ Bravo","AD Mascarenhas",1,0,0
"DJ Bravo","AD Mathews",16,2,0
"DJ Bravo","AM Ellis",7,1,2
"DJ Bravo","AM Phangiso",9,0,1
"DJ Bravo","Amir Hamza",3,0,0
"DJ Bravo","AR Cusack",2,0,1
"DJ Bravo","Asad Ali",5,1,0
"DJ Bravo","AU Rashid",15,0,2
"DJ Bravo","B Lee",3,0,0
"DJ Bravo","BA Stokes",6,1,0
"DJ Bravo","BAW Mendis",22,1,1
"DJ Bravo","BCJ Cutting",4,0,0
"DJ Bravo","BMAJ Mendis",11,0,0
"DJ Bravo","CA Young",3,0,0
"DJ Bravo","CB Mpofu",6,0,0
"DJ Bravo","CJ Anderson",6,0,0
"DJ Bravo","CJ Jordan",9,2,0
"DJ Bravo","CJ McKay",11,0,0
"DJ Bravo","CK Langeveldt",5,2,0
"DJ Bravo","CL Cairns",4,0,0
"DJ Bravo","CL White",8,0,1
"DJ Bravo","CT Mutombodzi",7,0,0
"DJ Bravo","D Pretorius",4,1,0
"DJ Bravo","D Wiese",8,0,0
"DJ Bravo","DE Bollinger",4,2,0
"DJ Bravo","DJ Hussey",5,0,0
"DJ Bravo","DT Christian",19,0,0
"DJ Bravo","DT Johnston",5,0,1
"DJ Bravo","DW Steyn",14,0,1
"DJ Bravo","F Behardien",2,0,0
"DJ Bravo","GB Hogg",15,1,1
"DJ Bravo","GH Dockrell",10,1,0
"DJ Bravo","GP Swann",18,0,0
"DJ Bravo","GSNFG Jayasuriya",10,0,0
"DJ Bravo","Harbhajan Singh",11,2,0
"DJ Bravo","Hasan Ali",14,3,1
"DJ Bravo","HMRKB Herath",16,2,2
"DJ Bravo","I Sharma",6,0,1
"DJ Bravo","I Udana",8,1,0
"DJ Bravo","Imad Wasim",9,0,0
"DJ Bravo","Imran Tahir",1,0,0
"DJ Bravo","J Botha",22,0,0
"DJ Bravo","J Little",4,0,1
"DJ Bravo","JA Morkel",7,1,0
"DJ Bravo","JC Tredwell",10,1,0
"DJ Bravo","JH Kallis",6,1,0
"DJ Bravo","JJ Bumrah",3,0,0
"DJ Bravo","JL Ontong",4,0,2
"DJ Bravo","JL Pattinson",5,1,0
"DJ Bravo","JM Muirhead",4,0,1
"DJ Bravo","JP Duminy",3,0,0
"DJ Bravo","JP Faulkner",4,0,0
"DJ Bravo","JR Hazlewood",10,1,1
"DJ Bravo","JR Hopes",3,1,0
"DJ Bravo","JS Patel",6,2,0
"DJ Bravo","Junaid Khan",3,0,0
"DJ Bravo","JW Dernbach",18,3,3
"DJ Bravo","K Rabada",11,2,0
"DJ Bravo","KJ Abbott",4,1,0
"DJ Bravo","KJ O'Brien",8,0,0
"DJ Bravo","KM Jarvis",2,0,0
"DJ Bravo","KMDN Kulasekara",12,1,0
"DJ Bravo","KNA Bandara",3,0,0
"DJ Bravo","L Ngidi",1,0,0
"DJ Bravo","LE Plunkett",6,0,0
"DJ Bravo","LL Tsotsobe",11,1,1
"DJ Bravo","M Morkel",13,0,0
"DJ Bravo","M Muralitharan",21,3,0
"DJ Bravo","M Ntini",3,0,0
"DJ Bravo","MA Starc",18,1,3
"DJ Bravo","MC Sorensen",5,1,0
"DJ Bravo","MD Shanaka",2,0,0
"DJ Bravo","MG Johnson",4,0,1
"DJ Bravo","MM Ali",5,0,0
"DJ Bravo","Mohammad Amir",3,1,0
"DJ Bravo","Mohammad Hafeez",7,0,0
"DJ Bravo","Mohammad Nabi",8,0,0
"DJ Bravo","Mohammad Nawaz (3)",21,2,0
"DJ Bravo","MR Marsh",6,0,0
"DJ Bravo","N M'shangwe",12,2,1
"DJ Bravo","NL McCullum",5,1,0
"DJ Bravo","NLTC Perera",5,0,0
"DJ Bravo","NM Coulter-Nile",4,0,0
"DJ Bravo","P Utseya",23,1,1
"DJ Bravo","PADLR Sandakan",4,0,0
"DJ Bravo","PJ Cummins",14,1,2
"DJ Bravo","PP Ojha",11,1,1
"DJ Bravo","PR Stirling",4,0,0
"DJ Bravo","PVD Chameera",14,0,1
"DJ Bravo","PWH de Silva",10,0,0
"DJ Bravo","R Ashwin",3,0,0
"DJ Bravo","R McLaren",9,0,0
"DJ Bravo","Rashid Khan",10,0,1
"DJ Bravo","RE van der Merwe",3,0,0
"DJ Bravo","S Prasanna",9,2,0
"DJ Bravo","Saeed Ajmal",25,1,2
"DJ Bravo","Samiullah Shenwari",8,1,0
"DJ Bravo","SB Styris",2,0,0
"DJ Bravo","SCJ Broad",10,1,0
"DJ Bravo","SD Parry",3,0,0
"DJ Bravo","SE Bond",4,0,0
"DJ Bravo","Shahid Afridi",20,0,1
"DJ Bravo","Shakib Al Hasan",2,0,0
"DJ Bravo","Shoaib Malik",8,0,0
"DJ Bravo","Shoriful Islam",2,0,0
"DJ Bravo","SL Malinga",18,2,1
"DJ Bravo","SM Pollock",1,0,0
"DJ Bravo","SMSM Senanayake",10,1,2
"DJ Bravo","Sohail Tanvir",23,2,1
"DJ Bravo","SPD Smith",3,0,0
"DJ Bravo","SR Patel",10,0,0
"DJ Bravo","SR Watson",18,0,2
"DJ Bravo","ST Finn",1,0,0
"DJ Bravo","ST Jayasuriya",3,1,1
"DJ Bravo","SW Tait",5,0,0
"DJ Bravo","TAM Siriwardana",11,1,0
"DJ Bravo","TG Southee",4,0,2
"DJ Bravo","TJ Murtagh",3,0,0
"DJ Bravo","TL Chatara",9,1,0
"DJ Bravo","TT Bresnan",4,1,0
"DJ Bravo","Umar Gul",7,1,2
"DJ Bravo","Wahab Riaz",12,0,1
"DJ Bravo","WD Parnell",9,0,0
"DJ Bravo","XJ Doherty",5,0,0
"DJ Bravo","YK Pathan",6,1,0
"DJ Bravo","Z Khan",3,0,1
"DJ Bravo","Zulfiqar Babar",34,2,0
"DJ Hawoe","I Takahashi",5,1,0
"DJ Hawoe","K Kubota",5,1,1
"DJ Hawoe","R Sakurano-Thomas",8,3,0
"DJ Hawoe","S Ravichandran",4,0,0
"DJ Hooda","AJ Hosein",5,0,0
"DJ Hooda","AR McBrine",8,0,3
"DJ Hooda","AS Joseph",4,0,0
"DJ Hooda","C Karunaratne",6,1,0
"DJ Hooda","C Olphert",24,4,3
"DJ Hooda","CA Young",14,0,1
"DJ Hooda","CBRLS Kumara",2,0,0
"DJ Hooda","CJ Jordan",2,0,0
"DJ Hooda","DC Drakes",5,0,0
"DJ Hooda","GJ Delany",11,0,0
"DJ Hooda","Haris Rauf",3,1,0
"DJ Hooda","HR Walsh",8,0,1
"DJ Hooda","J Little",20,9,0
"DJ Hooda","JDF Vandersay",8,0,1
"DJ Hooda","JO Holder",11,3,0
"DJ Hooda","KMA Paul",6,2,0
"DJ Hooda","MD Shanaka",4,0,0
"DJ Hooda","MM Ali",5,0,2
"DJ Hooda","Mohammad Hasnain",7,1,0
"DJ Hooda","MR Adair",16,2,1
"DJ Hooda","MW Parkinson",2,0,0
"DJ Hooda","Naseem Shah",2,0,0
"DJ Hooda","OC McCoy",10,1,1
"DJ Hooda","OF Smith",2,0,0
"DJ Hooda","R Powell",3,0,0
"DJ Hooda","RJW Topley",6,3,0
"DJ Hooda","Shadab Khan",3,0,0
"DJ Hooda","TS Mills",2,0,0
"DJ Hussey","A Nehra",7,1,1
"DJ Hussey","A Shahzad",5,0,0
"DJ Hussey","Abdul Razzaq",9,1,1
"DJ Hussey","Abdur Razzak",1,0,0
"DJ Hussey","Abdur Rehman",2,0,0
"DJ Hussey","BAW Mendis",7,0,1
"DJ Hussey","CH Gayle",4,0,0
"DJ Hussey","CR Woakes",7,1,0
"DJ Hussey","DJ Bravo",10,1,1
"DJ Hussey","DJG Sammy",2,0,0
"DJ Hussey","DL Vettori",25,0,0
"DJ Hussey","DR Smith",1,0,0
"DJ Hussey","DR Tuffey",3,1,0
"DJ Hussey","DW Steyn",8,3,1
"DJ Hussey","FH Edwards",6,0,0
"DJ Hussey","GD Elliott",3,0,1
"DJ Hussey","GE Mathurin",1,0,0
"DJ Hussey","GP Swann",29,0,0
"DJ Hussey","Harbhajan Singh",2,0,0
"DJ Hussey","HMRKB Herath",3,0,0
"DJ Hussey","I Udana",4,1,1
"DJ Hussey","IE O'Brien",3,0,0
"DJ Hussey","IG Butler",10,0,0
"DJ Hussey","J Botha",27,2,2
"DJ Hussey","J Theron",7,1,0
"DJ Hussey","JA Morkel",21,1,1
"DJ Hussey","JDP Oram",5,1,0
"DJ Hussey","JE Taylor",10,1,1
"DJ Hussey","JEC Franklin",5,2,0
"DJ Hussey","JH Kallis",1,0,0
"DJ Hussey","JP Duminy",2,0,0
"DJ Hussey","KA Pollard",5,0,1
"DJ Hussey","KTGD Prasad",5,1,0
"DJ Hussey","LJ Wright",3,0,0
"DJ Hussey","LL Tsotsobe",7,0,1
"DJ Hussey","M Morkel",9,0,0
"DJ Hussey","M Muralitharan",14,0,0
"DJ Hussey","Mashrafe Mortaza",2,0,0
"DJ Hussey","MDK Perera",3,0,0
"DJ Hussey","MH Yardy",17,0,1
"DJ Hussey","MN Samuels",1,0,0
"DJ Hussey","Mohammad Ashraful",8,0,0
"DJ Hussey","Mohammad Hafeez",10,0,1
"DJ Hussey","Mohammad Sami",12,1,4
"DJ Hussey","Naved-ul-Hasan",4,0,0
"DJ Hussey","NL McCullum",17,4,0
"DJ Hussey","NLTC Perera",4,0,0
"DJ Hussey","P Kumar",4,1,0
"DJ Hussey","R Ashwin",5,0,0
"DJ Hussey","R Sharma",21,1,2
"DJ Hussey","R Vinay Kumar",11,0,0
"DJ Hussey","RA Jadeja",7,0,0
"DJ Hussey","Raza Hasan",2,0,0
"DJ Hussey","RE van der Merwe",7,2,1
"DJ Hussey","RJ Peterson",15,1,2
"DJ Hussey","RJ Sidebottom",12,1,0
"DJ Hussey","Saeed Ajmal",22,1,1
"DJ Hussey","SCJ Broad",11,1,0
"DJ Hussey","SE Bond",7,0,0
"DJ Hussey","Shahid Afridi",30,1,1
"DJ Hussey","Shakib Al Hasan",3,0,0
"DJ Hussey","Shoaib Akhtar",14,4,0
"DJ Hussey","Shoaib Malik",13,0,1
"DJ Hussey","SJ Benn",4,0,1
"DJ Hussey","SK Raina",10,0,2
"DJ Hussey","SL Malinga",2,0,0
"DJ Hussey","SP Narine",4,0,0
"DJ Hussey","TT Bresnan",15,0,2
"DJ Hussey","Umar Gul",24,2,0
"DJ Hussey","V Kohli",3,0,0
"DJ Hussey","WD Parnell",12,1,1
"DJ Hussey","YA Abdulla",1,0,0
"DJ Hussey","YK Pathan",4,0,1
"DJ Hussey","Yuvraj Singh",5,1,0
"DJ Hussey","Z Khan",5,1,0
"DJ Malan","A Dananjaya",1,0,0
"DJ Malan","A Nortje",22,6,0
"DJ Malan","A Zampa",36,6,4
"DJ Malan","Aamer Jamal",2,1,0
"DJ Malan","AC Agar",24,3,0
